1582077778 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077778 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077778 7 0 0 61887220 1245560 806628 0 0 30 194 129 123 1 0 98 0 0
1582077779 1 0 0 61886108 1245568 808608 0 0 0 0 446 417 0 0 100 0 0
1582077780 1 0 0 61884332 1245580 808756 0 0 0 0 614 597 0 0 100 0 0
1582077781 1 0 0 61885192 1245580 809104 0 0 0 0 666 640 0 0 100 0 0
1582077782 0 0 0 61885044 1245584 808824 0 0 0 0 660 653 0 0 100 0 0
1582077783 0 0 0 61885272 1245584 808752 0 0 0 0 610 594 0 0 100 0 0
1582077784 0 0 0 61885412 1245584 808752 0 0 0 0 680 592 0 0 100 0 0
1582077785 0 0 0 61885716 1245584 808776 0 0 0 0 610 553 0 0 100 0 0
1582077786 1 0 0 61868704 1245588 826292 0 0 0 0 801 833 1 0 99 0 0
1582077787 24 0 0 61034176 1245588 1636388 0 0 0 0 4526 9508 54 5 40 0 0
1582077788 3 0 0 60467316 1245604 2199200 0 0 0 0 5484 9268 88 4 8 0 0
1582077789 2 0 0 60409904 1245604 2253292 0 0 0 0 3931 3239 10 0 89 0 0
1582077790 3 0 0 60400892 1245604 2260652 0 0 0 0 2910 1925 9 0 91 0 0
1582077791 2 0 0 60398424 1245604 2262672 0 0 0 0 2860 1993 7 0 93 0 0
1582077792 9 0 0 60396848 1245608 2263288 0 0 0 12 2547 1698 5 0 95 0 0
1582077793 1 0 0 60395760 1245608 2264056 0 0 0 0 2882 1863 6 0 94 0 0
1582077794 12 0 0 60396068 1245608 2264504 0 0 0 0 2731 1926 6 0 94 0 0
1582077795 1 0 0 60400728 1245612 2259032 0 0 0 0 2611 1938 5 0 95 0 0
1582077796 1 0 0 60434260 1245612 2225856 0 0 0 0 3044 2180 6 0 94 0 0
1582077797 1 0 0 60436164 1245612 2225024 0 0 0 0 2858 1940 5 0 94 0 0
1582077798 1 0 0 60433616 1245552 2227228 0 0 160 0 3558 2702 6 1 94 0 0
1582077799 2 0 0 60431620 1245524 2228708 0 0 0 0 2629 1844 5 0 95 0 0
1582077800 1 0 0 60430788 1245520 2229416 0 0 0 0 2665 1715 5 0 95 0 0
1582077801 1 0 0 60430044 1245524 2230356 0 0 0 0 2658 1709 5 0 95 0 0
1582077802 2 0 0 60430244 1245524 2230696 0 0 0 0 2647 1710 4 0 95 0 0
1582077803 1 0 0 60428812 1245524 2231368 0 0 0 0 2660 1802 5 0 95 0 0
1582077804 1 0 0 60428396 1245524 2231212 0 0 0 0 2669 1663 5 0 95 0 0
1582077805 1 0 0 60427560 1245528 2233260 0 0 0 0 2649 1793 5 0 95 0 0
1582077806 1 0 0 60427800 1245528 2233516 0 0 0 0 2606 1585 4 0 96 0 0
1582077807 1 0 0 60426392 1245532 2234548 0 0 0 0 2610 1770 4 0 96 0 0
1582077808 2 0 0 60425220 1245532 2235344 0 0 0 144 2554 1630 4 0 95 0 0
1582077809 1 0 0 60425212 1245532 2235228 0 0 0 0 1007 782 1 0 99 0 0
1582077810 1 0 0 60424064 1245536 2235384 0 0 0 0 633 621 0 0 100 0 0
1582077811 1 0 0 60424420 1245536 2235524 0 0 0 0 643 557 0 0 100 0 0
1582077812 1 0 0 60423812 1245536 2235476 0 0 0 0 611 579 0 0 100 0 0
1582077813 1 0 0 60423532 1245540 2235696 0 0 0 64 672 591 0 0 100 0 0
1582077814 1 0 0 60423764 1245540 2235352 0 0 0 0 673 686 0 0 100 0 0
1582077815 1 0 0 60423552 1245540 2235408 0 0 0 0 649 593 0 0 100 0 0
1582077816 1 0 0 60423884 1245544 2235464 0 0 0 0 668 610 0 0 100 0 0
1582077817 1 0 0 60423340 1245544 2235608 0 0 0 0 699 621 0 0 100 0 0
1582077818 2 0 0 60808720 1245560 1857172 0 0 0 12 1146 1009 0 0 100 0 0
1582077819 1 0 0 61882768 1245572 810172 0 0 0 0 2068 1439 0 0 99 0 0
1582077820 1 0 0 61883512 1245572 809708 0 0 0 0 662 624 0 0 100 0 0
1582077821 1 0 0 61883876 1245572 809924 0 0 0 0 689 591 0 0 100 0 0
1582077822 1 0 0 61884092 1245576 809712 0 0 0 0 625 619 0 0 100 0 0
1582077823 1 0 0 61883932 1245576 810124 0 0 0 0 637 598 0 0 100 0 0
1582077824 1 0 0 61883460 1245580 809760 0 0 0 0 632 633 0 0 100 0 0
1582077825 1 0 0 61883940 1245584 810172 0 0 0 0 665 575 0 0 100 0 0
1582077826 1 0 0 61884028 1245584 809580 0 0 0 0 629 655 0 0 100 0 0
1582077827 1 0 0 61883824 1245584 810284 0 0 0 0 677 600 0 0 100 0 0
