1582077880 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077880 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077880 7 0 0 63016120 570968 511248 0 0 34 18 145 168 0 0 100 0 0
1582077881 1 0 0 63014692 570968 512304 0 0 0 4 1052 1077 0 0 100 0 0
1582077882 1 0 0 63014008 570988 513476 0 0 0 0 1220 1205 0 0 100 0 0
1582077883 1 0 0 63013540 570988 513484 0 0 0 0 1251 1270 0 0 100 0 0
1582077884 0 0 0 63013104 570988 513496 0 0 0 0 1279 1208 0 0 100 0 0
1582077885 0 0 0 63013052 570992 513280 0 0 0 0 1232 1224 0 0 100 0 0
1582077886 0 0 0 63013696 570992 513208 0 0 0 0 1218 1281 0 0 100 0 0
1582077887 0 0 0 63013496 570992 513452 0 0 0 0 1213 1166 0 0 100 0 0
1582077888 1 0 0 63013596 570996 513512 0 0 0 0 1252 1221 0 0 100 0 0
1582077889 2 0 0 63013228 570996 513528 0 0 0 0 1236 1263 0 0 100 0 0
1582077890 1 0 0 63013416 570996 513488 0 0 0 0 1338 1334 0 0 100 0 0
1582077891 5 0 0 63013204 571984 513400 0 0 0 1080 13511 16388 2 1 98 0 0
1582077892 1 0 0 63008000 582508 509140 0 0 0 6068 29145 32776 3 2 95 0 0
1582077893 1 0 0 63000824 588732 509044 0 0 0 6340 26934 29874 3 1 95 0 0
1582077894 1 0 0 62995216 597232 506888 0 0 0 6284 25520 27044 4 1 95 0 0
1582077895 1 0 0 62986756 604216 508224 0 0 0 7944 26408 28828 3 1 95 0 0
1582077896 1 0 0 62979712 599144 519768 0 0 0 6428 25882 28191 3 1 95 0 0
1582077897 1 0 0 62973212 608676 516572 0 0 0 6332 25938 27983 3 1 95 0 0
1582077898 1 0 0 62967740 614956 516456 0 0 0 6388 25607 27670 3 1 95 0 0
1582077899 1 0 0 62961552 625020 512700 0 0 0 6276 25925 27905 3 1 96 0 0
1582077900 2 0 0 62948308 632224 518856 0 0 0 6316 25608 27190 3 1 96 0 0
1582077901 4 0 0 62931784 644688 521348 0 0 0 6364 25433 26562 3 1 96 0 0
1582077902 1 0 0 62915568 657060 524396 0 0 0 8100 25769 27265 3 2 95 0 0
1582077903 3 0 0 62909380 669852 517756 0 0 0 6388 24665 26776 3 1 96 0 0
1582077904 1 1 0 62903580 676284 516496 0 0 0 6360 25546 27654 3 1 96 0 0
1582077905 1 0 0 62898788 681924 516024 0 0 0 4700 26436 29368 3 1 95 0 0
1582077906 3 0 0 62892112 685192 519120 0 0 0 6364 25086 27785 2 1 96 0 0
1582077907 2 0 0 62887216 690000 518808 0 0 0 4812 25401 27266 3 1 96 0 0
1582077908 1 0 0 62881076 700452 514704 0 0 0 6308 25487 27104 3 1 96 0 0
1582077909 1 0 0 62934436 646964 515440 0 0 0 7832 26106 28978 3 1 96 0 0
1582077910 1 0 0 62928896 654540 514140 0 0 0 6348 25136 27071 2 1 96 0 0
1582077911 2 0 0 62922408 660680 514512 0 0 0 6316 21603 23441 2 1 96 0 0
1582077912 1 0 0 62919284 662732 514064 0 0 0 2180 3512 3752 0 0 99 0 0
1582077913 1 0 0 62918232 666828 510220 0 0 0 0 1255 1254 0 0 100 0 0
1582077914 1 0 0 62918284 668876 508080 0 0 0 0 1308 1318 0 0 100 0 0
